"Time";"PE_Albarqueira";"PE_Aveleira";"PE_Espinheira"
"2019-10-21 18:15:00";54.89999989071429;16.40714284357143;9.549999952500002
"2019-10-21 18:30:00";62.62142862571428;16.23571423142857;9.414285727857145
"2019-10-21 18:45:00";61.44285664999999;20.999999864285716;9.8000000885
"2019-10-21 19:00:00";70.65714345642857;21.54285717;9.657143047785715
"2019-10-21 19:15:00";70.67857224714285;23.671428815714286;9.4714285305
"2019-10-21 19:30:00";52.5428575792857;24.82857145571428;9.707142829999999
"2019-10-21 19:45:00";40.664285659285724;27.792857169999994;10.471428462571428
"2019-10-21 20:00:00";36.92857142642857;32.28571428642857;9.928571428214285
"2019-10-21 20:15:00";40.54285676071429;27.642857007142855;9.5142857005
"2019-10-21 20:30:00";62.621428897857136;29.98571436642857;9.092857088428572
"2019-10-21 20:45:00";75.98571341428571;26.76428576857143;9.007142952357142
"2019-10-21 21:00:00";66.25714220428571;28.450000081428573;9.407142843571426
"2019-10-21 21:15:00";74.7785712642857;28.34285708857143;9.714285646214284
"2019-10-21 21:30:00";69.20000021857142;27.83571420428572;9.621428489500001
"2019-10-21 21:45:00";71.99285779642857;25.992857387142863;9.335714272142857
"2019-10-21 22:00:00";68.70714242071428;24.27142838142857;9.464285714071428
"2019-10-21 22:15:00";61.89285796142859;20.63571412285714;9.185714312785716
"2019-10-21 22:30:00";60.02142824285715;20.52857153714286;8.828571455785715
"2019-10-21 22:45:00";59.692857471428574;19.071428774999998;8.97857148292857
"2019-10-21 23:00:00";51.900000165;16.54285723785714;8.76428570057143
"2019-10-21 23:15:00";58.807143076428574;15.150000095;8.628571374142856
"2019-10-21 23:30:00";49.57857131999999;13.899999959285717;8.457142761785713
"2019-10-21 23:45:00";48.27857153857144;12.87857144214286;8.721428598642857
"2019-10-22 00:00:00";49.94285719642857;11.19285719707143;8.299999952285713
